path,split_original,class,hash,duplicate_group_id,is_duplicate,kept,subset,fold
data\Split_smol\val\Actinic keratosis\ISIC_0027802.jpg,val,Actinic keratosis,d2db9ef64d9dd6ea264f3371b0244ab5e6dc6b3d32cd203064715b0522fa4549,,False,True,trainval,0
data\Split_smol\val\Squamous cell carcinoma\ISIC_0026206.jpg,val,Squamous cell carcinoma,5ec876c88728e824c95c7f7620e7271b55845d4ceef6d2584ac557095361ecef,,False,True,trainval,3
data\Split_smol\train\Actinic keratosis\ISIC_0028558.jpg,train,Actinic keratosis,3f7ce724f5a75a4b515d4fb54dde471c31ed6760a1b90afbf3a585987b23b0dd,,False,True,trainval,4
data\Split_smol\train\Melanocytic nevus\ISIC_0000126_downsampled.jpg,train,Melanocytic nevus,dc9d3cf1f92932eec1eccee8e445a037911a4afe3f50ed5f8cffc5eb061dbfff,,False,True,trainval,1
data\Split_smol\train\Squamous cell carcinoma\ISIC_0024925.jpg,train,Squamous cell carcinoma,044da6e6c2dd4967422e6aa9571ce857c99feeb742ef9df27ef8a7f5643e591d,,False,True,trainval,1
data\Split_smol\train\Benign keratosis\ISIC_0014567_downsampled.jpg,train,Benign keratosis,f3a0381d492591bcb62e9c5e049c3499e12e20cb9ef62ddd3b6143b39a405998,,False,True,trainval,3
data\Split_smol\train\Vascular lesion\ISIC_0025249.jpg,train,Vascular lesion,86b8f9c1bfe308d95577932c51826278230049bd84ef5f37b8df541f27de751d,,False,True,trainval,2
data\Split_smol\train\Squamous cell carcinoma\ISIC_0028231.jpg,train,Squamous cell carcinoma,ae74904d1958bc29ab746f6294e428acd6a2729900690631abd9dbc46f2c3f90,,False,True,trainval,3
data\Split_smol\val\Melanocytic nevus\ISIC_0000032_downsampled.jpg,val,Melanocytic nevus,509401ba8931e2eb6aba5bdbbcc18f600128c1c710b0d35509ccb5bba95fc9c9,,False,True,trainval,3
data\Split_smol\train\Squamous cell carcinoma\ISIC_0028224.jpg,train,Squamous cell carcinoma,835d9dc495a75360e79e19a44e390898ee0c138bc3bd19b53db2a401756de241,,False,True,trainval,4
data\Split_smol\train\Vascular lesion\ISIC_0024402.jpg,train,Vascular lesion,69858b574c3cdc4c8f2b317ceb90ebe228be61802de6a906099c718ad4a1a6c9,,False,True,trainval,4
data\Split_smol\train\Tinea Ringworm Candidiasis\aug_0_ringworm-2.png,train,Tinea Ringworm Candidiasis,5db285c749400ac0ff83a557c1e0b83ed9e6c0b9eb632c6e5cf963dce3527906,,False,True,trainval,0
data\Split_smol\train\Melanoma\ISIC_0000176_downsampled.jpg,train,Melanoma,5c935a02ad9cec9fd089397f688699a6ba2ff2fe8b8004e57b77f40b8114857a,,False,True,trainval,3
data\Split_smol\train\Actinic keratosis\ISIC_0028854.jpg,train,Actinic keratosis,0fb4815d18c8b3784fb0f622ac5f016b3d527ec848b89cea9299dacd77f33f3f,,False,True,trainval,2
data\Split_smol\train\Melanocytic nevus\ISIC_0000047_downsampled.jpg,train,Melanocytic nevus,07bd76df3472244f57fe6ef0e3977ad4a06d642c7f16b29f2c2fa6f4f5b1be87,,False,True,trainval,1
data\Split_smol\val\Actinic keratosis\ISIC_0026212.jpg,val,Actinic keratosis,48b8a82e7fbb175217a77e355c269fb32a84acf92214344a9518bf274e342c8a,,False,True,trainval,2
data\Split_smol\val\Vascular lesion\ISIC_0026876.jpg,val,Vascular lesion,776b28c8bfd231125ec169f924cbe2912633497a9f2566d7b6ad3abba2d734bb,,False,True,trainval,2
data\Split_smol\val\Actinic keratosis\ISIC_0025825.jpg,val,Actinic keratosis,18576d38185e1d990755da653f23470fa951beb68d8b6e9c0da7c480998bf5eb,,False,True,trainval,1
data\Split_smol\train\Vascular lesion\ISIC_0026393.jpg,train,Vascular lesion,9e64699b593543b60f0b753f413faf411ff928a67395ef5f678cd5767eb353b7,,False,True,trainval,1
data\Split_smol\train\Atopic Dermatitis\2_21.jpg,train,Atopic Dermatitis,277c488f1f3c4c1da3888a76674312264de29712b8b8f71133e1a3f277511da6,,False,True,trainval,4
data\Split_smol\train\Melanoma\ISIC_0000002.jpg,train,Melanoma,f5639d4c52597d0bf5cfa7db3b0f1ecadf9dde42744919eaa7a7679f953fb8e7,,False,True,test,-1
data\Split_smol\val\Melanoma\ISIC_0000298.jpg,val,Melanoma,e983b9e339a1cef7a9512a50f387b6dee2d6f046e00e8ba1cd9cd6457b5baee4,,False,True,test,-1
data\Split_smol\train\Melanocytic nevus\ISIC_0000131_downsampled.jpg,train,Melanocytic nevus,c32b69061b93cb6839f7c8bdf889f7a68521fb260f3bcdd44d119bad298d70c3,,False,True,test,-1
data\Split_smol\train\Dermatofibroma\ISIC_0030665.jpg,train,Dermatofibroma,0ea82afaed453a4fb4a3027ee0b11870d9ac55155a6598cdda671b07675e98a1,,False,True,test,-1
data\Split_smol\train\Dermatofibroma\ISIC_0028651.jpg,train,Dermatofibroma,84caecae97f029bdcb4720c5b067e962b35d96521e22eaa7d19974d2b5d65a4f,,False,True,test,-1
data\Split_smol\train\Actinic keratosis\ISIC_0026857.jpg,train,Actinic keratosis,2f4bb39aaafdc44c583b7e6a5a2a1f793f106659ccdd49afcbf61e21e499f60a,,False,True,test,-1
data\Split_smol\val\Actinic keratosis\ISIC_0026984.jpg,val,Actinic keratosis,86475cf3f77e1573046b3aed01bfed7b3baa9f074478e24e22d8a3ddc8369ad6,,False,True,test,-1
data\Split_smol\train\Vascular lesion\ISIC_0027563.jpg,train,Vascular lesion,a3d8748d5daae974120d7801ea2e30b1b58593f7cc6a101bf04fc431331cb26b,,False,True,test,-1
data\Split_smol\train\Atopic Dermatitis\1_47.jpg,train,Atopic Dermatitis,3a2b3b7df910972be0b448b58261973af76a780770b33e7c5a477a6e2e877ddb,,False,True,test,-1
data\Split_smol\val\Actinic keratosis\ISIC_0029025.jpg,val,Actinic keratosis,aa092634caaee6502c48155838c327a52e165d0fd95916cce411cbf145941881,,False,True,test,-1
data\Split_smol\val\Vascular lesion\ISIC_0029608.jpg,val,Vascular lesion,19f0854ff129173f113d143a388f2603664e36d8f3e91af03a49741d11fe0ff6,,False,True,test,-1
data\Split_smol\val\Dermatofibroma\ISIC_0026789.jpg,val,Dermatofibroma,7383a9ec8729c9423870d350b6e8e5465c3c4023f2916a496811a7ae5a63297c,,False,True,test,-1
data\Split_smol\val\Melanoma\ISIC_0009918.jpg,val,Melanoma,c0b969e7334c78e5650cfe173a709c8415dddbcd727ddf5d1ff2423e3245b6f1,,False,True,test,-1
data\Split_smol\train\Dermatofibroma\ISIC_0031429.jpg,train,Dermatofibroma,5c81e68ca06f3c32ed04887b4b398ae251f639172e4f57aba4a7834ea43cf6ef,,False,True,test,-1
data\Split_smol\train\Squamous cell carcinoma\ISIC_0024517.jpg,train,Squamous cell carcinoma,d651e3a8cf8a58c3edbe9c52b6b0cafdca90739b011b9ebbd0667a7c3acd5401,,False,True,test,-1
data\Split_smol\train\Atopic Dermatitis\2_6.jpg,train,Atopic Dermatitis,bab2184667cfdaeaf63dabacc855c0b928647c95fa8171443c6b90d5a5b6e4a9,,False,True,test,-1
data\Split_smol\train\Melanocytic nevus\ISIC_0000087_downsampled.jpg,train,Melanocytic nevus,9ed00f1cd6709a07aa49f9d5ba170e0ebe353983dd34381f94b4f81e4fb16a5a,,False,True,test,-1
data\Split_smol\val\Vascular lesion\ISIC_0024375.jpg,val,Vascular lesion,866ca0e99e09aebae95ff31091b8f48fd6427aa69ab706487002c4d33d902a50,,False,True,test,-1
data\Split_smol\train\Actinic keratosis\ISIC_0028076.jpg,train,Actinic keratosis,d2c7fe24550815077bd060715893c7048df0cb3ff0f78008b5158c823f634838,,False,True,test,-1
data\Split_smol\train\Tinea Ringworm Candidiasis\aug_0_B9780702044496000291_f029-001-9780702044496.jpg,train,Tinea Ringworm Candidiasis,39f3988380866da183728a70ff7008c80be52cf2e1ceb3c4dbc96ee4d8bc6cdc,,False,True,test,-1
data\Split_smol\train\Tinea Ringworm Candidiasis\aug_0_natural-treatment-Daad-khaj-khujli-ringworm-home-treatment-home-remedies-fungal-infection-treatment-symptom-pictures-diagnosis-hindi-gimtrend.blogspot.com.jpeg,train,Tinea Ringworm Candidiasis,f3d09b66bb9e3ab35f6a98a20e473c295a83e2e6abd2ad047ff0b2acba24d89e,588.0,False,True,test,-1
data\Split_smol\train\Dermatofibroma\ISIC_0027118.jpg,train,Dermatofibroma,24c212e8b25988eb4e6c8b28f04dea4d6e89069eda9597bd9abf17ccb0f1f0ad,,False,True,test,-1
data\Split_smol\train\Dermatofibroma\ISIC_0031271.jpg,train,Dermatofibroma,5eda0ad617b16c70549924ebfe94dc2c517a1bd26ee6f7c9f28e24e2d5773d63,,False,True,test,-1
data\Split_smol\train\Atopic Dermatitis\1_58.jpg,train,Atopic Dermatitis,7fdb1edec7e4d70713b031fdd86797c23bce2261eb4abd5303195f040178f85a,,False,True,test,-1
data\Split_smol\train\Melanocytic nevus\ISIC_0000063_downsampled.jpg,train,Melanocytic nevus,84f38d2cc16c889704bbf4f2ddae0082c6bcaea3eb658600baa604170c693b96,,False,True,test,-1
data\Split_smol\train\Melanocytic nevus\ISIC_0000011.jpg,train,Melanocytic nevus,89b4ad94bf50ed5d37e7cafab8fc98adcb302da85853c67672ebaca0fcb1d526,,False,True,test,-1
data\Split_smol\train\Atopic Dermatitis\1_20.jpg,train,Atopic Dermatitis,e64b4f63d8fe3e41b6eaa56cf1e36ba3bc82b778fbc7f5845194f87a2b34f2bb,87.0,False,True,test,-1
data\Split_smol\train\Actinic keratosis\ISIC_0024470.jpg,train,Actinic keratosis,139a147689d152664bc3d00744dc108eaa0e26030db1018cc881585aadd18779,,False,True,test,-1
data\Split_smol\train\Atopic Dermatitis\1_66.jpg,train,Atopic Dermatitis,6b2598721cceb8144ae3a43548d9109971bf92f2f4ddee756fa9b92185611226,,False,True,test,-1
data\Split_smol\val\Squamous cell carcinoma\ISIC_0027795.jpg,val,Squamous cell carcinoma,c319dc0b39da961405483a846815a4684a29c27de12486e09d71e2ee7791034b,,False,True,test,-1
data\Split_smol\train\Melanoma\ISIC_0000289.jpg,train,Melanoma,0c9592a9786ddaa87e02c3f021c663b7c4cc1ac2a4e31d60b0f04fc243798d5e,,False,True,test,-1
data\Split_smol\val\Dermatofibroma\ISIC_0029297.jpg,val,Dermatofibroma,7df75f6e634fe4a3384618f1302992bef940bd47fe4bf4514a957865ff49640d,,False,True,test,-1
data\Split_smol\train\Actinic keratosis\ISIC_0029930.jpg,train,Actinic keratosis,110b91f7c13be9ba62a9da0d475519a875b19764a373b745f8a367eb4a588081,,False,True,test,-1
data\Split_smol\train\Tinea Ringworm Candidiasis\aug_0_IJD-62-227-g006.jpg,train,Tinea Ringworm Candidiasis,7619bf91d41f7ca0bc6ed84f48c57841e1a898161381c2fb8226d0c322128954,584.0,False,True,test,-1
data\Split_smol\train\Dermatofibroma\ISIC_0031799.jpg,train,Dermatofibroma,b3943dae0c371010c27ae943e7a39e36abd0d32f41bea9c74ba31e50b1183cc6,,False,True,test,-1
data\Split_smol\val\Dermatofibroma\ISIC_0024973.jpg,val,Dermatofibroma,c4c6d97a71d2137b896e2184626504d86e8d3c5d25e1433b1877680ef587fddb,,False,True,test,-1
data\Split_smol\train\Vascular lesion\ISIC_0024475.jpg,train,Vascular lesion,39a267090bad11de8cbac846909cc6110688f9b3c20ed1fb3894bed91dd441a4,,False,True,test,-1
data\Split_smol\train\Melanoma\ISIC_0000078_downsampled.jpg,train,Melanoma,ae9da8ccca4cdd1ae2c30cd205d42ee4e097e5ebfa62fc7f218d49cb0575069c,,False,True,test,-1
data\Split_smol\val\Melanocytic nevus\ISIC_0000025_downsampled.jpg,val,Melanocytic nevus,7b4b98143ea0b351ebc43267107cbb2223df31fec611bc64c0249a634a971db1,,False,True,test,-1
data\Split_smol\train\Squamous cell carcinoma\ISIC_0028659.jpg,train,Squamous cell carcinoma,f7291636a9f121e10eccbea31b443690c50413c331c58b2741e907331104a942,,False,True,test,-1
data\Split_smol\val\Squamous cell carcinoma\ISIC_0026981.jpg,val,Squamous cell carcinoma,8d9757d655a9a0d6ecbb75050e1769359d0c5d40e90114f528b7c2dd306c9780,,False,True,test,-1
data\Split_smol\train\Benign keratosis\ISIC_0014652_downsampled.jpg,train,Benign keratosis,e336b7ee5de468dc423b288c5c3879663f10ca72f356b4ea924538436a733640,,False,True,test,-1
data\Split_smol\train\Atopic Dermatitis\1_55.jpg,train,Atopic Dermatitis,106cbf4e0ad6f1a3c421994389b682b4fdf4cdd630e1f0d3c5dca8327aa77303,,False,True,test,-1
data\Split_smol\train\Benign keratosis\ISIC_0014646_downsampled.jpg,train,Benign keratosis,6ece28ee970bdfff11e02dccfa30a4c0a6c2ba72d485e2ac400a6d105ae506c1,,False,True,test,-1
data\Split_smol\train\Squamous cell carcinoma\ISIC_0025411.jpg,train,Squamous cell carcinoma,64fa49b2e429004e016b69f218ecf66181a30f310c5a4b511277c3860c0a17f1,,False,True,test,-1
data\Split_smol\train\Melanoma\ISIC_0000147_downsampled.jpg,train,Melanoma,afbdd4c5657f44e89ecb316358741f33fb871927fee4fb9a2d761787c7a43fce,,False,True,test,-1
data\Split_smol\train\Atopic Dermatitis\1_57.jpg,train,Atopic Dermatitis,830350dc3e29c29d92ca9b3a413284fb20a63f8f481edbe27ce75789106e4159,,False,True,test,-1
data\Split_smol\train\Melanoma\ISIC_0000412_downsampled.jpg,train,Melanoma,40e0ec8b82a3d21854047def16ee6a9d43d03e554ae37c57589584e32a51856c,,False,True,test,-1
data\Split_smol\train\Squamous cell carcinoma\ISIC_0025178.jpg,train,Squamous cell carcinoma,5540f05b960f7e3a8c0754728bfae34835c0222348c08fe29c23abdb4105a045,,False,True,test,-1
data\Split_smol\train\Dermatofibroma\ISIC_0029130.jpg,train,Dermatofibroma,d6165ba17c9839e3286939a1dd5f19735c5c11722fd5b218965d3f32fc4ed6e0,,False,True,test,-1
data\Split_smol\val\Dermatofibroma\ISIC_0027216.jpg,val,Dermatofibroma,3917894d1f11f9b5871c1625cf9410882671b1e9fc65a128da6d2b024f910cd8,,False,True,test,-1
data\Split_smol\train\Melanocytic nevus\ISIC_0000024_downsampled.jpg,train,Melanocytic nevus,8b6e2c73b7677a1d6fc35d94e87022a6938a950c500d3dba6cb057b4827bb74d,,False,True,test,-1
data\Split_smol\val\Melanoma\ISIC_0010231.jpg,val,Melanoma,f56e2235f0882ff20436b2073d011bb6ff0f89cee7a0b3294dfff7819f9ad375,,False,True,test,-1
data\Split_smol\train\Melanoma\ISIC_0000004.jpg,train,Melanoma,036678938dc7da0eecff14e3fe8f647e353060ac08e05226bf7e1d9433fed090,,False,True,test,-1
data\Split_smol\val\Actinic keratosis\ISIC_0026650.jpg,val,Actinic keratosis,02444192dd87df253b96711a027f8a7c1e9db82249ccdbdbac2c9d2789093241,,False,True,test,-1
data\Split_smol\train\Benign keratosis\ISIC_0014569_downsampled.jpg,train,Benign keratosis,e31620ff1aa872dd97621378551d25c346ef8ecbfc7e069ff9c2d8ded7b2ad4f,,False,True,test,-1
data\Split_smol\train\Melanoma\ISIC_0000026_downsampled.jpg,train,Melanoma,954a02d72f542f680d0eb62e61cb9aabfbdf8e13c077a0ed890dec3c6662082a,,False,True,test,-1
data\Split_smol\train\Actinic keratosis\ISIC_0026709.jpg,train,Actinic keratosis,8e80d8f1daefc344da7f80d01efbb51be362382e7634022e692e35608cfe4edf,,False,True,test,-1
data\Split_smol\train\Actinic keratosis\ISIC_0027562.jpg,train,Actinic keratosis,c89d858bac39589b2ec2fffd8c377d8e7ae9d1d52977f78a7852391dbbd41193,,False,True,test,-1
data\Split_smol\train\Benign keratosis\ISIC_0014638_downsampled.jpg,train,Benign keratosis,4a617549acaa402c61a29c4b49d628380f96b41eff4d0e7996830083da99ce63,,False,True,test,-1
data\Split_smol\train\Vascular lesion\ISIC_0025606.jpg,train,Vascular lesion,2e9e8692753212264c1ed74c4c7670d3a8292a66a816da1a03e0bc8f50644309,,False,True,test,-1
data\Split_smol\val\Vascular lesion\ISIC_0025628.jpg,val,Vascular lesion,2b8818441330a6dc0ba908e422df290c84c3692fcdc1965646a8444aac959c09,,False,True,test,-1
data\Split_smol\train\Benign keratosis\ISIC_0014647_downsampled.jpg,train,Benign keratosis,0369e4ed9741ab4e5ced54cf21eeeefb622c45021ffadf20c538d823b5b73d9d,,False,True,test,-1
data\Split_smol\train\Benign keratosis\ISIC_0014568_downsampled.jpg,train,Benign keratosis,03560523db7d0bd5d4f27a0a9eece552c500ec4d174af1526895a72d8d6bedcd,,False,True,test,-1
data\Split_smol\val\Vascular lesion\ISIC_0024747.jpg,val,Vascular lesion,d00fe1c80730248e6aec0d88ff1aba7a3dde98993351b6397e2a0cf7b24e6795,,False,True,test,-1
data\Split_smol\train\Benign keratosis\ISIC_0014581_downsampled.jpg,train,Benign keratosis,1f23e5412f10fa17ea0c33ff2af4ff146bf1263e1d964401c60b1b01644fa85d,,False,True,test,-1
data\Split_smol\val\Actinic keratosis\ISIC_0029781.jpg,val,Actinic keratosis,270a8cc6888d1dc9c4667d660abed0dcc0ea21af5902d7be0cc619387fde7e4e,,False,True,test,-1
data\Split_smol\train\Vascular lesion\ISIC_0026092.jpg,train,Vascular lesion,36187bb9f9b9b6b300179ad34fe06f4e0802e85a9bb9188caac357edb5c9fb0b,,False,True,test,-1
data\Split_smol\train\Atopic Dermatitis\1_18.jpg,train,Atopic Dermatitis,489a0439b5c7878aeda2d8f94fc842e2ee9974e1f7a835f833bc3bb6e492dba0,85.0,False,True,test,-1
data\Split_smol\train\Benign keratosis\ISIC_0014623_downsampled.jpg,train,Benign keratosis,8452871e3858c98fa0747fde9a90cc586239ad902b50ab8a0f9634cdff203169,,False,True,test,-1
data\Split_smol\train\Squamous cell carcinoma\ISIC_0027529.jpg,train,Squamous cell carcinoma,3de4991adad03a40d8656008166bdca55da53a821137cd9c98be6eb9453ddf03,,False,True,test,-1
data\Split_smol\val\Tinea Ringworm Candidiasis\aug_0_jock-itch-1024x683.jpeg,val,Tinea Ringworm Candidiasis,a817008936018da5dd487b528f5d75578c59874bf0b06bf37f210b96232d65f5,,False,True,test,-1
data\Split_smol\train\Vascular lesion\ISIC_0031706.jpg,train,Vascular lesion,86ccbe4b441b87162a004ce01afc88ac87eba42ad69ba588915a540311d03384,,False,True,test,-1
data\Split_smol\train\Actinic keratosis\ISIC_0024707.jpg,train,Actinic keratosis,0e1486f87445a6cdcaa621ff296ef61239dc56d35db70fb8d184969b2d7e2315,,False,True,test,-1
data\Split_smol\train\Tinea Ringworm Candidiasis\aug_0_1200px-Oberflachlicher_Hautpilz.jpg,train,Tinea Ringworm Candidiasis,22602e17786568558e2a89e78942f1212c890dcad44d76d6b567094f35180d54,,False,True,test,-1
data\Split_smol\val\Vascular lesion\ISIC_0028714.jpg,val,Vascular lesion,19b5b3ddfcc12dc3b8d907ad2aefebe8e0b6e17572e0944bed927b4f5bf2e530,,False,True,test,-1
data\Split_smol\train\Atopic Dermatitis\1_21.jpg,train,Atopic Dermatitis,db6c2a39216b16e8d8ff8cbfccac3c7fd3af5177ab29e07410355115494f299c,,False,True,test,-1
data\Split_smol\train\Melanocytic nevus\ISIC_0000027_downsampled.jpg,train,Melanocytic nevus,78a27d8fae008cf74604b1460476763e1b80dfd558e9cfccc885373aafc8ed6d,,False,True,test,-1
data\Split_smol\train\Benign keratosis\ISIC_0014629_downsampled.jpg,train,Benign keratosis,ac982d5b8e7dd067a7240f7d879a5b825ea8141c5cf4f825f1ef8e4ffe38f5ce,,False,True,test,-1
data\Split_smol\train\Dermatofibroma\ISIC_0025980.jpg,train,Dermatofibroma,9d3bc521e1763f92178bc2594e6b31b4e6b404c74ad8b20b6185578bf043a54e,,False,True,test,-1
data\Split_smol\train\Tinea Ringworm Candidiasis\aug_0_Ringworm-sm.jpg,train,Tinea Ringworm Candidiasis,46e331ac2ea8be73612fb6518b2788367b745430c4b7a7c6f6aaffdfe486c0cf,,False,True,test,-1
data\Split_smol\val\Actinic keratosis\ISIC_0026040.jpg,val,Actinic keratosis,b97f3082a6339356751fcf83dff543572fedc7b11e21658a89f74d9a9f8cb607,,False,True,test,-1
data\Split_smol\train\Benign keratosis\ISIC_0014598_downsampled.jpg,train,Benign keratosis,2183a07dc9587eba85eb282a590160d966d6eaa69c68015b60effa892f61c1c9,,False,True,test,-1
data\Split_smol\train\Tinea Ringworm Candidiasis\aug_0_Ringworm-Titel.jpg,train,Tinea Ringworm Candidiasis,9717bbbcdb464b1a6c4f96af3a1a207b83c90c67b63cdcc3a600f521e0a5c1b2,,False,True,test,-1
data\Split_smol\train\Melanoma\ISIC_0000300.jpg,train,Melanoma,6e25045680756f6c9dd4427be8980e0bc815bc5b5b0c3560dcbdb6f11c44d01f,,False,True,test,-1
data\Split_smol\train\Vascular lesion\ISIC_0024669.jpg,train,Vascular lesion,93020b603d353689c2287f8b7659cd1b10b748ccc0a03efb38d433399e1362a5,,False,True,test,-1
data\Split_smol\train\Squamous cell carcinoma\ISIC_0027550.jpg,train,Squamous cell carcinoma,19fbb41882aef3d7c2672d0deb9c89b6050fa114c93f012b9dfc37ad36e1c827,,False,True,test,-1
data\Split_smol\train\Melanoma\ISIC_0000153_downsampled.jpg,train,Melanoma,625396bfeb8cbd2dae29a0f33a91be0846e9e63f2dcd4786fa0950f7c8ba72dd,,False,True,test,-1
data\Split_smol\train\Atopic Dermatitis\2_24.jpg,train,Atopic Dermatitis,ba69535fd28afc219ba8c66660930d2fbfc06ed90c71337df745b670b8ab743b,,False,True,test,-1
data\Split_smol\train\Vascular lesion\ISIC_0029514.jpg,train,Vascular lesion,b0c8a6129a418fa88355ddc82feb4e1f998056f34ccff02cd414c06a32ab133d,,False,True,test,-1
data\Split_smol\train\Actinic keratosis\ISIC_0026729.jpg,train,Actinic keratosis,ff465c7cffb6a0de9b713ce1142a5a959c3d96af2c0c6d5d2db27983f2fe3ed5,,False,True,test,-1
data\Split_smol\val\Benign keratosis\ISIC_0014653_downsampled.jpg,val,Benign keratosis,8aa6dfae3288df0f5b39cbd62fdb757fa9bd3852562febdc77f8cedb7b9288ea,,False,True,test,-1
data\Split_smol\train\Tinea Ringworm Candidiasis\aug_0_Screenshot 2021-09-14 112859.png,train,Tinea Ringworm Candidiasis,c09ef10212fda4827c35398180c98caa2ea02f73a97c8ecd56f8a5a61ae518af,,False,True,test,-1
data\Split_smol\train\Squamous cell carcinoma\ISIC_0026100.jpg,train,Squamous cell carcinoma,463089ba2a584067c7f9409a9058f60aee96f23aed9ab1555c7853f9295b78fe,,False,True,test,-1
data\Split_smol\train\Squamous cell carcinoma\ISIC_0027184.jpg,train,Squamous cell carcinoma,ed22925d17c35afa50317d7836ee5fa27b0582d538ee519f6fbff707e53b2877,,False,True,test,-1
data\Split_smol\val\Tinea Ringworm Candidiasis\aug_0_Cv.png,val,Tinea Ringworm Candidiasis,e0d014225b88ede95ed1b68b62149c428e8aedd112902ea3c3de60b7c8e328d9,,False,True,test,-1
data\Split_smol\val\Dermatofibroma\ISIC_0030555.jpg,val,Dermatofibroma,b43da822d3d9e815f5289e8b1ab5e82ac3bcc076765d4cd5d1dda7d4c0ad47fa,,False,True,test,-1
data\Split_smol\train\Melanocytic nevus\ISIC_0000028_downsampled.jpg,train,Melanocytic nevus,e6d581775a9994399c962663cde9a0f0d85eb9589dbce713ba2312d9d7ebe824,,False,True,test,-1
data\Split_smol\val\Melanocytic nevus\ISIC_0000020_downsampled.jpg,val,Melanocytic nevus,d66a860794fd7842f8589ebe5fbb8baf18346d4495546af185369480b4e63e4d,,False,True,test,-1
data\Split_smol\train\Squamous cell carcinoma\ISIC_0025089.jpg,train,Squamous cell carcinoma,6c226ea8a30c1100a60ea0250a65b454a80f2a8fae857b55a8b79b7fb87de767,,False,True,test,-1
data\Split_smol\train\Melanocytic nevus\ISIC_0000116_downsampled.jpg,train,Melanocytic nevus,032e11d8415f9a8d6e9747028a262c425115991817e59e312cd1c7c4729d4582,,False,True,test,-1
data\Split_smol\train\Squamous cell carcinoma\ISIC_0026466.jpg,train,Squamous cell carcinoma,74be90d7abc52c078448e6d2795dd922184310d2047f118d986ff3061271547a,,False,True,test,-1
data\Split_smol\train\Dermatofibroma\ISIC_0027876.jpg,train,Dermatofibroma,26e3d67a257bc9431c4edaf93f60d8ce73ff269621e47369ee1ee60b4a62eb85,,False,True,test,-1
data\Split_smol\val\Vascular lesion\ISIC_0028163.jpg,val,Vascular lesion,692c640bca08d9f892ecaed5c51264e9d8509f9641fa9c0c7337f92d168d6e20,,False,True,test,-1
data\Split_smol\train\Melanoma\ISIC_0000143_downsampled.jpg,train,Melanoma,5f6132c41846ab3969b0fae04e6e1098b0c13e919145d942c868b64c5be50278,,False,True,test,-1
data\Split_smol\train\Tinea Ringworm Candidiasis\aug_0_afp20030101p101-f1.jpg,train,Tinea Ringworm Candidiasis,cc905107d688bf582ffbfc17d635dc4bdf55aa430fcb93b3eabaf1c771147100,,False,True,test,-1
data\Split_smol\train\Melanocytic nevus\ISIC_0000112_downsampled.jpg,train,Melanocytic nevus,12841a097f10ca4163470bad1b37789bbda1b59e185784f0227cc277704391ac,,False,True,test,-1
data\Split_smol\train\Benign keratosis\ISIC_0014643_downsampled.jpg,train,Benign keratosis,7236c8fcfdc8dd8dbf4dcf8325d38ad448e4ca6a6a2036ad1b76e8044c37b428,,False,True,test,-1
data\Split_smol\train\Melanoma\ISIC_0000162.jpg,train,Melanoma,405bcc60c78d896ee182f117b7ac7eadb1a4f0b950975976602cd45fcab7123d,,False,True,test,-1
data\Split_smol\val\Vascular lesion\ISIC_0027983.jpg,val,Vascular lesion,1964003c29aa073b8efdfbe5a1a263e2022c61fc68b8f238f93b8047e8daa9a7,,False,True,test,-1
data\Split_smol\val\Melanocytic nevus\ISIC_0000057_downsampled.jpg,val,Melanocytic nevus,1c99bb03c5e1a03f9208fc4a66659299da2e1499908d8392f7f425bc5a869254,,False,True,test,-1
data\Split_smol\val\Benign keratosis\ISIC_0014622_downsampled.jpg,val,Benign keratosis,c9f01e281e6b9c383bfe93bcb51b90dc86460c8d5441726ebfa7370a652f4df1,,False,True,test,-1
data\Split_smol\train\Melanocytic nevus\ISIC_0000042_downsampled.jpg,train,Melanocytic nevus,caa5621b5ed950f62fb96104876fce16f3d617a1e5cc2f8facc0a6114409e61f,,False,True,test,-1
data\Split_smol\train\Atopic Dermatitis\1_25.jpg,train,Atopic Dermatitis,a79c4741a3be4ea48ac6fd95c0745b4688c8356732e38c56f8004edc4b683062,92.0,False,True,test,-1
data\Split_smol\val\Squamous cell carcinoma\ISIC_0025247.jpg,val,Squamous cell carcinoma,9b388355dcd7d3cd4cc727e22e08cc1667f238d74aa50f5c46422ddf57c5fe79,,False,True,test,-1
data\Split_smol\train\Dermatofibroma\ISIC_0033554.jpg,train,Dermatofibroma,2a6f555c1578a06c566a545dc5ad4fb9afde1d8f2ae7bc317e88acede7920fd2,,False,True,test,-1
data\Split_smol\train\Vascular lesion\ISIC_0031217.jpg,train,Vascular lesion,c1a9aca29de1778af0460baddfd3ad424135b6655de9b549e9fa9ade7203ce57,,False,True,test,-1
data\Split_smol\train\Melanocytic nevus\ISIC_0000068.jpg,train,Melanocytic nevus,842585542c59d7d88dd45574004b298de24ab917484dd4e47ee986046519acc9,,False,True,test,-1
data\Split_smol\train\Benign keratosis\ISIC_0014610_downsampled.jpg,train,Benign keratosis,97058996e853976096b008d1e567921c1306833575755f0c66e01dfcc6bfd2cc,,False,True,test,-1
data\Split_smol\train\Melanoma\ISIC_0000511.jpg,train,Melanoma,21923a738a01c3c1e21c90738deb3a56845629ff9e056d8970c1bdfd0ea1857d,,False,True,test,-1
